x,y,pdf
0.827831,0.943974,0.028927
0.864866,0.708035,0.192750
0.773397,0.815553,0.057501
0.919767,0.243257,0.606187
0.044901,0.539490,0.043819
0.759520,0.327372,0.473367
0.435909,0.955447,0.278414
0.915317,0.431182,0.449099
0.728376,0.890851,0.034065
0.562046,0.829086,0.078456
0.813074,0.195137,0.597125
0.057170,0.823255,0.054525
0.447706,0.564024,0.100373
0.250114,0.484420,0.013690
0.230846,0.669465,0.184778
0.265287,0.049881,0.256395
0.619818,0.360874,0.375988
0.711857,0.369365,0.418321
0.070657,0.953278,0.066018
0.523412,0.039374,0.488397
0.628251,0.867998,0.072376
0.880633,0.116613,0.688179
0.544814,0.141503,0.463986
0.920087,0.551167,0.348159
0.754798,0.568048,0.272785
0.182294,0.730011,0.158727
0.284382,0.491726,0.037025
0.002164,0.771510,0.002161
0.923648,0.513562,0.381542
0.294950,0.461513,0.071458
0.739583,0.629268,0.211552
0.440828,0.971677,0.278042
0.258025,0.563290,0.051230
0.221236,0.750637,0.185878
0.392680,0.314767,0.255807
0.010104,0.228664,0.010080
0.449330,0.181027,0.373111
0.673075,0.226412,0.500241
0.783370,0.774254,0.099703
0.877879,0.208399,0.617080
0.938780,0.796935,0.141441
0.768946,0.771836,0.095207
0.346676,0.591729,0.002824
0.209416,0.011437,0.207268
0.911550,0.731372,0.188772
0.043649,0.650826,0.042420
0.063335,0.164244,0.035977
0.083368,0.081172,0.076190
0.103413,0.681227,0.096233
0.770568,0.697675,0.163600
0.922692,0.719478,0.202824
0.720296,0.174532,0.561344
0.419881,0.768738,0.123264
0.596444,0.569000,0.191790
0.198086,0.895813,0.164806
0.023680,0.395188,0.023459
0.367845,0.152829,0.319339
0.488630,0.058199,0.453429
0.534745,0.884917,0.153149
0.433443,0.289253,0.302370
0.299717,0.202930,0.240645
0.994867,0.472404,0.435918
0.850173,0.136821,0.657921
0.091957,0.003489,0.091786
0.470069,0.235314,0.360807
0.815541,0.071930,0.683444
0.047046,0.627493,0.045669
0.322567,0.506006,0.056470
0.904773,0.811918,0.116553
0.688457,0.572234,0.238199
0.538595,0.688920,0.044117
0.420600,0.869469,0.228302
0.082644,0.601673,0.078565
0.586095,0.708364,0.055603
0.586504,0.401686,0.325860
0.756885,0.616798,0.230517
0.429581,0.804334,0.152642
0.225386,0.861914,0.184028
0.451294,0.550049,0.115604
0.193766,0.129374,0.171774
0.625204,0.136807,0.523404
0.889968,0.750476,0.164535
0.355220,0.139520,0.313630
0.813621,0.117739,0.651846
0.721998,0.381976,0.413399
0.564959,0.179594,0.458982
0.257657,0.476939,0.026697
0.959873,0.154801,0.694068
0.076951,0.500034,0.073989
0.384219,0.857217,0.247053
0.442993,0.813056,0.150898
0.590509,0.271539,0.420928
0.095697,0.302307,0.004185
0.390114,0.270651,0.280435
0.921018,0.547607,0.351506
0.944094,0.615200,0.299851
0.789156,0.687585,0.180865
0.605788,0.626014,0.145267
0.639817,0.996893,0.183143
0.518288,0.170009,0.430552
0.142674,0.440951,0.048598
0.419921,0.850188,0.208714
0.511156,0.723859,0.008852
0.360861,0.540370,0.056617
0.297664,0.595105,0.047293
0.284001,0.655272,0.120273
0.248378,0.430671,0.056496
0.673207,0.796565,0.022630
0.545746,0.354197,0.336314
0.722084,0.665534,0.170425
0.016793,0.413794,0.016676
0.726363,0.382963,0.414703
0.135387,0.580153,0.124812
0.653064,0.606870,0.189012
0.896563,0.581569,0.314572
0.089522,0.088721,0.080919
0.891046,0.841501,0.085897
0.025437,0.558747,0.025078
0.158099,0.034296,0.155441
0.171049,0.080984,0.161514
0.644809,0.024703,0.591137
0.764568,0.268665,0.519830
0.349949,0.206804,0.281342
0.071996,0.000593,0.071930
0.480532,0.507980,0.172849
0.032451,0.529108,0.031897
0.199189,0.573539,0.115452
0.752122,0.120286,0.614545
0.790484,0.897641,0.007510
0.799985,0.616992,0.248564
0.324312,0.916132,0.236717
0.508402,0.565401,0.140717
0.144481,0.326915,0.035873
0.731727,0.795627,0.055058
0.760621,0.153487,0.598193
0.766046,0.597078,0.252058
0.971535,0.317270,0.561922
0.383170,0.879161,0.266910
0.298120,0.734349,0.191854
0.182018,0.957964,0.152061
0.053988,0.202252,0.012941
0.710500,0.859540,0.015368
0.631902,0.592392,0.190696
0.061043,0.280416,0.017293
0.834157,0.113805,0.665855
0.892863,0.595957,0.300873
0.325040,0.663790,0.092936
0.084131,0.557204,0.080203
0.533472,0.531102,0.187361
0.467136,0.566809,0.111522
0.583981,0.967297,0.195832
0.349589,0.674711,0.083285
0.084116,0.391874,0.067157
0.775185,0.684146,0.177918
0.846432,0.246827,0.573838
0.726537,0.008643,0.660105
0.873169,0.766238,0.144474
0.723636,0.170625,0.565800
0.181754,0.176532,0.145314
0.520923,0.082225,0.471296
0.299246,0.093023,0.278705
0.856139,0.498965,0.372215
0.503851,0.128375,0.439093
0.454039,0.286907,0.318921
0.141637,0.978599,0.122915
0.738133,0.393901,0.411561
0.596562,0.502216,0.250149
0.953538,0.665569,0.259011
0.741952,0.558208,0.275729
0.654112,0.896633,0.083043
0.951549,0.618384,0.299220
0.756948,0.758222,0.101992
0.998255,0.419787,0.481783
0.617392,0.491781,0.270697
0.418691,0.172758,0.352765
0.827687,0.510209,0.352317
0.171710,0.090301,0.160341
0.692374,0.296841,0.462595
0.668972,0.254345,0.479313
0.583581,0.242915,0.434719
0.505720,0.084567,0.458258
0.629312,0.314134,0.415304
0.469873,0.925357,0.244000
0.437878,0.686961,0.025186
0.657567,0.516587,0.271125
0.811578,0.745260,0.138381
0.773262,0.363789,0.451259
0.652765,0.077915,0.572819
0.942552,0.273371,0.589559
0.515425,0.368054,0.306806
0.615785,0.568499,0.203224
0.505381,0.314492,0.337313
0.390638,0.751268,0.128903
0.482258,0.976035,0.283110
0.831756,0.626785,0.252342
0.766335,0.179254,0.584104
0.615589,0.154793,0.507157
0.803395,0.880363,0.013970
0.578548,0.544461,0.203136
0.490720,0.621821,0.076544
0.496610,0.357956,0.301553
0.117333,0.474289,0.101622
0.674486,0.638439,0.171460
0.121631,0.104565,0.109085
0.672490,0.328091,0.429282
0.119518,0.860111,0.107612
0.749231,0.491806,0.336097
0.906178,0.010819,0.779460
0.848241,0.112180,0.674590
0.384604,0.538622,0.076694
0.206680,0.471400,0.014099
0.624004,0.115580,0.533647
0.914236,0.385687,0.486952
0.501225,0.161071,0.422215
0.000346,0.807890,0.000346
0.628298,0.118709,0.535039
0.877857,0.563881,0.323792
0.519255,0.343609,0.326718
0.221260,0.238354,0.155338
0.199312,0.240636,0.134369
0.607626,0.475668,0.278728
0.709577,0.544246,0.273006
0.498352,0.211356,0.394560
0.210378,0.880564,0.173522
0.389856,0.599916,0.023703
0.636351,0.002303,0.593397
0.211346,0.654525,0.182707
0.106420,0.337169,0.007009
0.297781,0.864285,0.226797
0.541772,0.740364,0.004263
0.516151,0.304635,0.351085
0.194974,0.591809,0.137820
0.373205,0.006555,0.363679
0.043342,0.628732,0.042171
0.182750,0.600179,0.158234
0.249700,0.154220,0.215586
0.620640,0.498453,0.266855
0.143636,0.512379,0.110231
0.245593,0.136450,0.217659
0.426401,0.970722,0.273419
0.813944,0.031982,0.707758
0.552561,0.400402,0.306372
0.466482,0.683118,0.000122
0.491534,0.394926,0.271207
0.115466,0.568249,0.107922
0.322131,0.717973,0.152465
0.609971,0.764310,0.016187
0.363232,0.220932,0.285497
0.507681,0.948795,0.236339
0.793723,0.620795,0.242637
0.531246,0.801185,0.072151
0.964811,0.779032,0.165132
0.037338,0.069418,0.032429
0.857850,0.372054,0.478836
0.076525,0.817015,0.071836
0.390796,0.093917,0.359399
0.872094,0.616506,0.275982
0.526424,0.781870,0.056185
0.795941,0.704762,0.168256
0.385428,0.105379,0.351170
0.169659,0.365865,0.033648
0.817521,0.709255,0.173229
0.468940,0.057154,0.437226
0.133682,0.951511,0.117388
0.759433,0.044043,0.664636
0.952647,0.626562,0.292463
0.442163,0.559268,0.100745
0.364788,0.314413,0.234385
0.636650,0.752162,0.043892
0.866503,0.246439,0.582641
0.779845,0.943603,0.052823
0.768236,0.828395,0.043336
0.269017,0.952245,0.205696
0.029253,0.211282,0.015292
0.226701,0.507663,0.027650
0.722304,0.550681,0.273362
0.715853,0.016044,0.648633
0.581288,0.845192,0.081183
0.983317,0.194031,0.670055
0.335062,0.494606,0.076519
0.559735,0.336367,0.357787
0.780490,0.968420,0.073552
0.294041,0.232947,0.221825
0.797895,0.225329,0.567743
0.650632,0.000909,0.605334
0.762002,0.774328,0.089637
0.847375,0.347391,0.494913
0.051519,0.518029,0.050149
0.662549,0.028578,0.603040
0.610487,0.768839,0.012117
0.988863,0.520657,0.393106
0.764491,0.078609,0.647762
0.462668,0.168322,0.389388
0.744901,0.772389,0.083130
0.746485,0.326430,0.467958
0.624229,0.326902,0.403291
0.292987,0.260460,0.206906
0.615754,0.984381,0.188696
0.668544,0.821369,0.003525
0.940527,0.242372,0.614493
0.764464,0.160508,0.595705
0.714878,0.110141,0.597545
0.474059,0.000181,0.456463
0.561568,0.272315,0.401982
0.663652,0.225509,0.495283
0.897688,0.550365,0.341940
0.515656,0.813200,0.095421
0.102445,0.302569,0.010566
0.571845,0.362860,0.346248
0.017955,0.653078,0.017746
0.054954,0.746467,0.052730
0.486171,0.690709,0.006498
0.296714,0.641638,0.094844
0.875065,0.028084,0.748581
0.350464,0.964304,0.244848
0.797197,0.361755,0.463189
0.116453,0.466432,0.095622
0.473789,0.923921,0.239350
0.557971,0.014399,0.525088
0.447430,0.966376,0.280792
0.836415,0.313669,0.517503
0.596546,0.667311,0.101188
0.443431,0.095376,0.403475
0.654743,0.101587,0.562236
0.658253,0.030444,0.598965
0.688169,0.165116,0.548029
0.908357,0.886879,0.054295
0.233997,0.593960,0.103152
0.861565,0.695843,0.202321
0.053173,0.468791,0.051848
0.327714,0.942148,0.236344
0.700550,0.845322,0.007754
0.298029,0.044779,0.287881
0.365518,0.401337,0.175350
0.700306,0.643097,0.180287
0.686279,0.240958,0.498178
0.698047,0.454313,0.343740
0.490873,0.246751,0.369386
0.611667,0.717892,0.061983
0.668091,0.620318,0.184691
0.789886,0.492485,0.352696
0.621389,0.501984,0.264271
0.009454,0.321031,0.009425
0.008942,0.810216,0.008878
0.231314,0.029645,0.226853
0.722955,0.691390,0.147126
0.791336,0.675920,0.192309
0.311350,0.220536,0.242536
0.353748,0.912274,0.250836
0.294971,0.243683,0.217287
0.205385,0.279951,0.119625
0.083411,0.502434,0.079913
0.718887,0.199320,0.544373
0.442609,0.431387,0.209618
0.062965,0.672082,0.060330
0.717317,0.269039,0.495651
0.487860,0.961021,0.264120
0.261583,0.372788,0.110970
0.764127,0.762913,0.101096
0.780368,0.878661,0.004191
0.602861,0.640234,0.130357
0.535411,0.096394,0.477044
0.135494,0.727267,0.122435
0.618490,0.280490,0.432150
0.781289,0.976265,0.079697
0.745180,0.667879,0.179174
0.080654,0.459264,0.077654
0.272251,0.922800,0.209140
0.322397,0.491195,0.069174
0.391817,0.379542,0.211381
0.043055,0.589904,0.041968
0.705375,0.723654,0.108480
0.726421,0.538711,0.285677
0.630848,0.002261,0.588992
0.281386,0.067139,0.268275
0.345759,0.104105,0.317142
0.126229,0.915428,0.112181
0.219667,0.099939,0.203658
0.957477,0.298459,0.573492
0.938986,0.083899,0.742173
0.531460,0.034726,0.496570
0.777304,0.406467,0.418869
0.036686,0.855963,0.035550
0.714346,0.439680,0.363554
0.885162,0.663069,0.239613
0.356685,0.265169,0.257049
0.000787,0.743940,0.000786
0.863345,0.925692,0.002896
0.932935,0.218841,0.631010
0.329401,0.130758,0.294369
0.373364,0.228948,0.289699
0.330725,0.556982,0.017048
0.904569,0.633670,0.271784
0.582975,0.133790,0.495439
0.057702,0.232392,0.003648
0.917980,0.955103,0.002404
0.008191,0.776254,0.008139
0.030624,0.707618,0.029967
0.487176,0.285598,0.343386
0.699368,0.756319,0.074847
0.736896,0.438696,0.374826
0.433527,0.277840,0.309320
0.588139,0.047399,0.537839
0.750430,0.082304,0.636609
0.987895,0.885324,0.084782
0.535589,0.014260,0.506322
0.555321,0.384204,0.320314
0.189003,0.073351,0.180097
0.994156,0.964027,0.025169
0.510711,0.645333,0.067682
0.439709,0.012585,0.423203
0.528738,0.484069,0.224628
0.068536,0.780075,0.064934
0.722547,0.335124,0.449782
0.548945,0.704348,0.035877
0.345116,0.341590,0.201314
0.160434,0.932456,0.137570
0.796781,0.622758,0.242144
0.660215,0.054113,0.589655
0.253959,0.666271,0.159439
0.224921,0.312695,0.118222
0.005881,0.424375,0.005866
0.045639,0.809397,0.043978
0.202452,0.254898,0.130186
0.404387,0.466190,0.154017
0.966374,0.097582,0.744023
0.310161,0.763185,0.212234
0.072653,0.526387,0.069880
0.022678,0.516036,0.022414
0.648606,0.568405,0.221179
0.041940,0.209012,0.001731
0.597512,0.429990,0.310118
0.391740,0.649353,0.023193
0.699010,0.520747,0.288288
0.275242,0.958542,0.208730
0.589387,0.415995,0.316447
0.430755,0.166115,0.365337
0.074871,0.648334,0.071275
0.765828,0.921641,0.041202
0.481057,0.468932,0.206046
0.097788,0.090479,0.088699
0.991592,0.969173,0.020271
0.078850,0.248962,0.016541
0.179240,0.203274,0.132592
0.633921,0.344612,0.395976
0.182458,0.202505,0.135894
0.489232,0.037020,0.460385
0.230605,0.021641,0.226984
0.619899,0.485018,0.277763
0.470904,0.208257,0.375994
0.694571,0.595766,0.220257
0.300294,0.335505,0.168786
0.845266,0.001371,0.747287
0.655280,0.488992,0.293389
0.340522,0.278675,0.236385
0.962930,0.848387,0.106414
0.990009,0.177835,0.686216
0.706115,0.754370,0.080209
0.358689,0.875312,0.256422
0.806141,0.901569,0.003231
0.118697,0.516900,0.111401
0.275885,0.548093,0.021081
0.117017,0.566421,0.109293
0.846567,0.882291,0.032240
0.987124,0.725706,0.216975
0.521276,0.937363,0.214635
0.382682,0.441496,0.157659
0.258381,0.694453,0.185560
0.161445,0.264873,0.087365
0.237952,0.264833,0.156871
0.097480,0.578863,0.092010
0.414306,0.291824,0.286486
0.949822,0.459825,0.434941
0.307820,0.963061,0.225222
0.965721,0.688255,0.242956
0.239123,0.273740,0.153138
0.146561,0.174625,0.112899
0.458794,0.431463,0.220912
0.854617,0.315893,0.522992
0.875696,0.543310,0.340858
0.588752,0.048297,0.537967
0.337064,0.975766,0.237995
0.007175,0.612063,0.007144
0.663480,0.028118,0.603949
0.525413,0.293657,0.364450
0.891857,0.809961,0.113395
0.067584,0.661194,0.064596
0.429544,0.463426,0.174663
0.799129,0.058642,0.681812
0.072707,0.120757,0.057587
0.919109,0.374436,0.497900
0.092077,0.237876,0.034721
0.840193,0.350134,0.489922
0.839218,0.194533,0.610180
0.334478,0.944738,0.239304
0.576414,0.301697,0.392112
0.473244,0.520295,0.157237
0.483331,0.606791,0.085668
0.438780,0.864426,0.207748
0.043544,0.137404,0.024516
0.536411,0.315385,0.357340
0.264089,0.474109,0.034681
0.984845,0.505284,0.405293
0.431130,0.793003,0.139540
0.312954,0.487103,0.064930
0.354902,0.768598,0.177855
0.441143,0.261126,0.324799
0.307021,0.977694,0.223821
0.775399,0.966403,0.074584
0.103313,0.694848,0.096012
0.892172,0.252882,0.587895
0.035271,0.220073,0.013060
0.642188,0.599830,0.189566
0.603266,0.129387,0.512055
0.751347,0.596168,0.246447
0.254653,0.088839,0.238837
0.246809,0.448344,0.040994
0.579868,0.122633,0.498668
0.286395,0.231370,0.216028
0.669675,0.475990,0.311683
0.219445,0.648651,0.173446
0.586656,0.463345,0.276909
0.957238,0.316221,0.558503
0.154095,0.942534,0.132757
0.981111,0.837029,0.121839
0.515363,0.305576,0.349937
0.566393,0.180877,0.459285
0.166938,0.126686,0.147192
0.050295,0.135657,0.031671
0.418183,0.858131,0.218510
0.221856,0.845496,0.182412
0.481009,0.214575,0.380154
0.162098,0.701443,0.144077
0.642539,0.136515,0.535293
0.112493,0.100318,0.101111
0.223913,0.473446,0.000214
0.199877,0.837352,0.167966
0.278345,0.777386,0.221295
0.095935,0.148241,0.072856
0.231566,0.847362,0.188614
0.939383,0.666236,0.254263
0.917773,0.915512,0.034365
0.098965,0.809900,0.091218
0.714213,0.615407,0.212153
0.605402,0.367156,0.363031
0.727520,0.123223,0.597723
0.330408,0.291244,0.220877
0.234943,0.112392,0.214776
0.240898,0.974219,0.188655
0.833572,0.412360,0.436704
0.306524,0.513617,0.036492
0.000706,0.512056,0.000706
0.888650,0.737900,0.175085
0.018471,0.298734,0.018369
0.688899,0.006332,0.632913
0.465826,0.672769,0.009653
0.585396,0.048872,0.535109
0.731077,0.929074,0.066757
0.934833,0.361752,0.513435
0.248020,0.045734,0.240732
0.168472,0.924332,0.143514
0.408841,0.270487,0.294994
0.760231,0.252870,0.529215
0.356909,0.645693,0.047627
0.894951,0.056834,0.739752
0.112562,0.362400,0.018024
0.414996,0.013380,0.400809
0.735038,0.084130,0.625621
0.873288,0.425612,0.440053
0.473659,0.631026,0.055907
0.770919,0.780263,0.088443
0.111392,0.664971,0.103253
0.307457,0.470412,0.074485
0.953932,0.266307,0.599253
0.222068,0.198861,0.173710
0.167405,0.542788,0.115882
0.553591,0.827815,0.083045
0.417834,0.661373,0.014850
0.397677,0.690456,0.060001
0.015485,0.943506,0.015261
0.989126,0.630073,0.299249
0.017228,0.914492,0.016959
0.687543,0.282348,0.470324
0.990021,0.447602,0.455955
0.694441,0.366430,0.411912
0.388659,0.393526,0.198842
0.579911,0.000432,0.547814
0.750904,0.335808,0.462882
0.946995,0.306953,0.563063
0.163120,0.362879,0.029634
0.811866,0.824279,0.067599
0.699543,0.997317,0.144695
0.527971,0.488860,0.220127
0.788312,0.672958,0.193694
0.332224,0.204712,0.267510
0.707375,0.400485,0.391751
0.841416,0.265348,0.557386
0.663414,0.512118,0.277971
0.076924,0.143884,0.055577
0.156888,0.626031,0.141666
0.845882,0.416922,0.437530
0.586349,0.221120,0.449787
0.556915,0.837857,0.090682
0.295131,0.462747,0.070591
0.798566,0.825220,0.060674
0.513548,0.170085,0.427022
0.258550,0.881681,0.203547
0.899730,0.065693,0.735873
0.811948,0.709346,0.170853
0.632214,0.697941,0.093009
0.856475,0.036969,0.731267
0.257410,0.676907,0.167565
0.222939,0.424694,0.038726
0.745091,0.114383,0.613932
0.239022,0.561977,0.067089
0.455001,0.408603,0.235892
0.774512,0.824279,0.050128
0.967729,0.764323,0.178505
0.346095,0.104185,0.317413
0.982962,0.088878,0.758699
0.609851,0.182561,0.487795
0.738248,0.154842,0.584443
0.819565,0.155370,0.628903
0.651391,0.169913,0.522118
0.078986,0.681779,0.074786
0.139603,0.144647,0.116051
0.466158,0.069185,0.431134
0.818542,0.698676,0.183135
0.357938,0.460774,0.123060
0.534354,0.196019,0.428637
0.532847,0.641243,0.086222
0.931845,0.350126,0.522223
0.880354,0.226319,0.604148
0.511925,0.689270,0.025872
0.794742,0.251686,0.546824
0.381415,0.522917,0.088278
0.581656,0.426950,0.303300
0.148378,0.299696,0.055994
0.455482,0.570272,0.100176
0.666071,0.497598,0.291689
0.955671,0.989288,0.009041
0.578669,0.437027,0.293534
0.860123,0.823945,0.088689
0.871852,0.657320,0.240048
0.923781,0.616872,0.292403
0.881421,0.747382,0.164135
0.020531,0.626920,0.020269
0.463031,0.771036,0.091722
0.516559,0.651486,0.065699
0.276188,0.677726,0.151022
0.953271,0.373256,0.509299
0.385632,0.339205,0.234556
0.367911,0.496985,0.100470
0.633219,0.102815,0.546580
0.829998,0.191939,0.607704
0.483445,0.001997,0.464384
0.021714,0.605628,0.021430
0.295723,0.014655,0.289977
0.940350,0.464455,0.428329
0.226543,0.009993,0.224009
0.050962,0.026900,0.050148
0.214638,0.274455,0.130954
0.467334,0.904872,0.225561
0.752293,0.757391,0.100527
0.989400,0.518845,0.394792
0.395894,0.427077,0.178937
0.075221,0.202415,0.033729
0.218879,0.377708,0.070119
0.075671,0.221891,0.025996
0.660180,0.577993,0.218725
0.309935,0.226548,0.238463
0.471311,0.401980,0.252196
0.809953,0.895179,0.004166
0.715206,0.332732,0.447947
0.811941,0.794549,0.094225
0.019943,0.479473,0.019753
0.323098,0.715395,0.148853
0.540475,0.798843,0.063330
0.341640,0.001588,0.334851
0.331492,0.160877,0.285325
0.558277,0.638089,0.105419
0.084544,0.650337,0.079947
0.617259,0.113309,0.530044
0.432547,0.744016,0.087488
0.265119,0.321515,0.147925
0.274791,0.254648,0.194376
0.965237,0.020901,0.805633
0.825590,0.182046,0.612794
0.806349,0.612947,0.254702
0.339680,0.862084,0.248572
0.783123,0.258685,0.536129
0.717508,0.054164,0.630460
0.776933,0.597517,0.256305
0.443526,0.857778,0.196934
0.814958,0.584184,0.283418
0.560614,0.598803,0.143435
0.435715,0.209537,0.348636
0.633765,0.076143,0.559963
0.239173,0.120708,0.216422
0.906154,0.809345,0.119277
0.949559,0.406331,0.480281
0.100712,0.177826,0.067817
0.568978,0.062425,0.516908
0.570331,0.592316,0.155299
0.449990,0.904560,0.239607
0.749834,0.089160,0.632157
0.365248,0.941946,0.253179
0.112817,0.988092,0.100726
0.902335,0.479052,0.404516
0.086511,0.504116,0.082735
0.761920,0.460398,0.367980
0.627768,0.454104,0.307647
0.787362,0.824130,0.056410
0.413305,0.448758,0.174738
0.803880,0.880007,0.014515
0.847340,0.210537,0.601938
0.595421,0.977438,0.196840
0.339723,0.908195,0.244729
0.597352,0.979170,0.197024
0.557707,0.648538,0.095188
0.133087,0.306274,0.037713
0.604481,0.516036,0.242840
0.272795,0.570039,0.044624
0.327573,0.800913,0.237481
0.642297,0.056412,0.575384
0.210275,0.306339,0.108951
0.760287,0.578595,0.265901
0.549190,0.875339,0.133165
0.731993,0.463435,0.352180
0.871043,0.528069,0.352420
0.377418,0.687228,0.073072
0.791873,0.850057,0.035297
0.122263,0.426560,0.056638
0.771731,0.522049,0.319974
0.229682,0.539815,0.054498
